,id,name,followers,genres,popularity,URI,image_url,embed_link
188,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,1765166,indie pop,79,spotify:artist:1r1uxoy19fzMxunt3ONAkG,https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Phoebe Bridgers"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/1r1uxoy19fzMxunt3ONAkG?utm_source=oembed""></iframe>"
189,33NVpKoXjItPwUJTMZIOiY,David Kushner,914485,gen z singer-songwriter,79,spotify:artist:33NVpKoXjItPwUJTMZIOiY,https://i.scdn.co/image/ab6761610000e5ebf6a68d90ef0bb84219e3499a,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: David Kushner"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/33NVpKoXjItPwUJTMZIOiY?utm_source=oembed""></iframe>"
190,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,10904648,atl hip hop,79,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Childish Gambino"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/73sIBHcqh3Z3NyqHKZ7FOL?utm_source=oembed""></iframe>"
191,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,3056093,bow pop,78,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,https://i.scdn.co/image/ab6761610000e5eb41b332cbe960237714e82408,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Ludovico Einaudi"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/2uFUBdaVGtyMqckSeCl0Qj?utm_source=oembed""></iframe>"
192,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,2067844,pop rap,78,spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Macklemore"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/3JhNCzhSMTxs9WLGJJxWOY?utm_source=oembed""></iframe>"
193,64aJYyrXljOodnUG6jvhRD,DJ Luian,1962000,reggaeton,78,spotify:artist:64aJYyrXljOodnUG6jvhRD,https://i.scdn.co/image/ab6761610000e5ebe34cb2ac679537f68b1c60ce,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: DJ Luian"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/64aJYyrXljOodnUG6jvhRD?utm_source=oembed""></iframe>"
194,6Ghvu1VvMGScGpOUJBAHNH,Deftones,3945152,alternative metal,78,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,https://i.scdn.co/image/ab6761610000e5eb4b2da0b72cab26ac518f1f0d,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Deftones"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/6Ghvu1VvMGScGpOUJBAHNH?utm_source=oembed""></iframe>"
195,2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,216122,reggaeton,78,spotify:artist:2T1aUibqR2QC2sINIDQOAK,https://i.scdn.co/image/ab6761610000e5eb881ed0aa97cc8420685dc90e,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Mambo Kingz"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/2T1aUibqR2QC2sINIDQOAK?utm_source=oembed""></iframe>"
196,6icQOAFXDZKsumw3YXyusw,Lil Yachty,9018404,atl hip hop,78,spotify:artist:6icQOAFXDZKsumw3YXyusw,https://i.scdn.co/image/ab6761610000e5eb86c7c38d4c8c461dba55035c,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Lil Yachty"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/6icQOAFXDZKsumw3YXyusw?utm_source=oembed""></iframe>"
197,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,8292535,rock-and-roll,78,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Elvis Presley"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/43ZHCT0cAZBISjO8DG9PnE?utm_source=oembed""></iframe>"
198,2jSGzJw0ebJLu7OLVSOcBP,Plan B,3032317,reggaeton,78,spotify:artist:2jSGzJw0ebJLu7OLVSOcBP,https://i.scdn.co/image/eb21793908d1eabe0fba02659bdff4e4a4b3724a,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Plan B"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/2jSGzJw0ebJLu7OLVSOcBP?utm_source=oembed""></iframe>"
199,3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,923614,alt z,78,spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J,https://i.scdn.co/image/ab6761610000e5eba8202b13ef1872f16514e208,"<iframe style=""border-radius: 12px"" width=""100%"" height=""352"" title=""Spotify Embed: Kim Petras"" frameborder=""0"" allowfullscreen allow=""autoplay; clipboard-write; encrypted-media; fullscreen; picture-in-picture"" loading=""lazy"" src=""https://open.spotify.com/embed/artist/3Xt3RrJMFv5SZkCfUE8C1J?utm_source=oembed""></iframe>"
